Hồ chứa,LVS/Hồ/Ngày/Giờ,thoi_gian,Lưu vực sông,Mực nước hồ (m),Lưu lượng đến hồ (m³/s),Tổng lưu lượng xả (m³/s)[Yêu cầu],Tổng lưu lượng xả (m³/s)[Thực tế],Tổng lưu lượng xả (m³/s)[+/-],Dòng chảy tối thiểu (m³/s)[Yêu cầu],Dòng chảy tối thiểu (m³/s)[Thực tế],Dòng chảy tối thiểu (m³/s)[+/-],Thời gian xả (Giờ)[Yêu cầu],Thời gian xả (Giờ)[Thực tế],Thời gian xả (Giờ)[+/-],Thực Hiện
Hòa Bình,23,07/11/2020,Hồng,114.93,1566,600,1266,666,--,0,--,--,--,--,Đúng
Hòa Bình,1,08/11/2020,Hồng,114.95,1507,600,927,327,--,0,--,--,--,--,Đúng
Hòa Bình,3,08/11/2020,Hồng,114.96,1000,600,700,100,--,0,--,--,--,--,Đúng
Hòa Bình,5,08/11/2020,Hồng,114.97,1079,600,779,179,--,0,--,--,--,--,Đúng
Hòa Bình,7,08/11/2020,Hồng,114.98,1113,600,813,213,--,0,--,--,--,--,Đúng
Hòa Bình,9,08/11/2020,Hồng,114.97,913,600,1173,573,--,0,--,--,--,--,Đúng
Hòa Bình,11,08/11/2020,Hồng,114.95,809,600,1349,749,--,0,--,--,--,--,Đúng
Hòa Bình,13,08/11/2020,Hồng,114.93,841,600,1381,781,--,0,--,--,--,--,Đúng
Hòa Bình,15,08/11/2020,Hồng,114.92,829,600,1089,489,--,0,--,--,--,--,Đúng
Hòa Bình,17,08/11/2020,Hồng,114.93,1100,600,800,200,--,0,--,--,--,--,Đúng
Hòa Bình,19,08/11/2020,Hồng,114.94,1156,600,856,256,--,0,--,--,--,--,Đúng
Hòa Bình,21,08/11/2020,Hồng,114.96,1253,600,674,74,--,0,--,--,--,--,Đúng
Hòa Bình,23,08/11/2020,Hồng,114.99,1533,600,673,73,--,0,--,--,--,--,Đúng
Hòa Bình,1,09/11/2020,Hồng,115.01,1331,600,746,146,--,0,--,--,--,--,Đúng
Hòa Bình,3,09/11/2020,Hồng,115.02,1077,600,774,174,--,0,--,--,--,--,Đúng
Hòa Bình,5,09/11/2020,Hồng,115,381,600,926,326,--,0,--,--,--,--,Đúng
Hòa Bình,7,09/11/2020,Hồng,114.98,486,600,1026,426,--,0,--,--,--,--,Đúng
Hòa Bình,9,09/11/2020,Hồng,114.96,493,600,1033,433,--,0,--,--,--,--,Đúng
Hòa Bình,11,09/11/2020,Hồng,114.97,1462,600,1162,562,--,0,--,--,--,--,Đúng
Hòa Bình,13,09/11/2020,Hồng,114.97,1423,600,1403,803,--,0,--,--,--,--,Đúng
Hòa Bình,15,09/11/2020,Hồng,114.96,1235,600,1496,896,--,0,--,--,--,--,Đúng
Hòa Bình,17,09/11/2020,Hồng,114.95,1186,600,1446,846,--,0,--,--,--,--,Đúng
Hòa Bình,19,09/11/2020,Hồng,114.96,1622,600,1322,722,--,0,--,--,--,--,Đúng
Hòa Bình,21,09/11/2020,Hồng,114.99,1991,600,1131,531,--,0,--,--,--,--,Đúng
Hòa Bình,23,09/11/2020,Hồng,114.99,1160,600,1140,540,--,0,--,--,--,--,Đúng
Hòa Bình,1,10/11/2020,Hồng,114.99,1108,600,1088,488,--,0,--,--,--,--,Đúng
Hòa Bình,3,10/11/2020,Hồng,115,1222,600,919,319,--,0,--,--,--,--,Đúng
Hòa Bình,5,10/11/2020,Hồng,115,827,600,807,207,--,0,--,--,--,--,Đúng
Hòa Bình,7,10/11/2020,Hồng,114.98,368,600,908,308,--,0,--,--,--,--,Đúng
Hòa Bình,9,10/11/2020,Hồng,114.97,681,600,941,341,--,0,--,--,--,--,Đúng
Hòa Bình,11,10/11/2020,Hồng,114.97,1359,600,1339,739,--,0,--,--,--,--,Đúng
Hòa Bình,13,10/11/2020,Hồng,114.97,1829,600,1809,1209,--,0,--,--,--,--,Đúng
Hòa Bình,15,10/11/2020,Hồng,114.94,794,600,1614,1014,--,0,--,--,--,--,Đúng
Hòa Bình,17,10/11/2020,Hồng,114.91,794,600,1615,1015,--,0,--,--,--,--,Đúng
Hòa Bình,19,10/11/2020,Hồng,114.91,1595,600,1575,975,--,0,--,--,--,--,Đúng
Hòa Bình,21,10/11/2020,Hồng,114.91,1482,600,1462,862,--,0,--,--,--,--,Đúng
Hòa Bình,23,10/11/2020,Hồng,114.90,1038,600,1298,698,--,0,--,--,--,--,Đúng
Hòa Bình,1,11/11/2020,Hồng,114.91,1496,600,1196,596,--,0,--,--,--,--,Đúng
Hòa Bình,3,11/11/2020,Hồng,114.88,324,600,1145,545,--,0,--,--,--,--,Đúng
Hòa Bình,5,11/11/2020,Hồng,114.88,1166,600,1146,546,--,0,--,--,--,--,Đúng
Hòa Bình,7,11/11/2020,Hồng,114.83,45,600,1338,738,--,0,--,--,--,--,Đúng
Hòa Bình,9,11/11/2020,Hồng,114.79,283,600,1384,784,--,0,--,--,--,--,Đúng
Hòa Bình,11,11/11/2020,Hồng,114.80,1535,600,1235,635,--,0,--,--,--,--,Đúng
Hòa Bình,13,11/11/2020,Hồng,114.81,1478,600,1178,578,--,0,--,--,--,--,Đúng
Hòa Bình,15,11/11/2020,Hồng,114.81,1310,600,1290,690,--,0,--,--,--,--,Đúng
Hòa Bình,17,11/11/2020,Hồng,114.82,1762,600,1462,862,--,0,--,--,--,--,Đúng
Hòa Bình,19,11/11/2020,Hồng,114.84,1664,600,1084,484,--,0,--,--,--,--,Đúng
Hòa Bình,21,11/11/2020,Hồng,114.86,1277,600,698,98,--,0,--,--,--,--,Đúng
Hòa Bình,23,11/11/2020,Hồng,114.84,419,600,859,259,--,0,--,--,--,--,Đúng
Hòa Bình,1,12/11/2020,Hồng,114.82,711,600,1151,551,--,0,--,--,--,--,Đúng
Hòa Bình,3,12/11/2020,Hồng,114.81,864,600,1124,524,--,0,--,--,--,--,Đúng
Hòa Bình,5,12/11/2020,Hồng,114.79,268,600,809,209,--,0,--,--,--,--,Đúng
Hòa Bình,7,12/11/2020,Hồng,114.75,40,600,747,147,--,0,--,--,--,--,Đúng
Hòa Bình,9,12/11/2020,Hồng,114.71,40,600,657,57,--,0,--,--,--,--,Đúng
Hòa Bình,11,12/11/2020,Hồng,114.70,223,600,483,-117,--,0,--,--,--,--,Không Đúng
Hòa Bình,13,12/11/2020,Hồng,114.72,1119,600,539,-61,--,0,--,--,--,--,Không Đúng
Hòa Bình,15,12/11/2020,Hồng,114.72,600,600,580,-20,--,0,--,--,--,--,Không Đúng
Hòa Bình,17,12/11/2020,Hồng,114.75,1421,600,561,-39,--,0,--,--,--,--,Không Đúng
Hòa Bình,19,12/11/2020,Hồng,114.78,1481,600,623,23,--,0,--,--,--,--,Đúng
Hòa Bình,21,12/11/2020,Hồng,114.81,1444,600,584,-16,--,0,--,--,--,--,Không Đúng
Hòa Bình,23,12/11/2020,Hồng,114.82,722,600,423,-177,--,0,--,--,--,--,Không Đúng
Hòa Bình,1,13/11/2020,Hồng,114.82,306,600,286,-314,--,0,--,--,--,--,Không Đúng
Hòa Bình,3,13/11/2020,Hồng,114.82,524,600,504,-96,--,0,--,--,--,--,Không Đúng
Hòa Bình,5,13/11/2020,Hồng,114.80,123,600,663,63,--,0,--,--,--,--,Đúng
Hòa Bình,7,13/11/2020,Hồng,114.72,40,600,828,228,--,0,--,--,--,--,Đúng
Hòa Bình,9,13/11/2020,Hồng,114.71,450,600,711,111,--,0,--,--,--,--,Đúng
Hòa Bình,11,13/11/2020,Hồng,114.72,694,600,394,-206,--,0,--,--,--,--,Không Đúng
Hòa Bình,13,13/11/2020,Hồng,114.75,1159,600,299,-301,--,0,--,--,--,--,Không Đúng
Hòa Bình,15,13/11/2020,Hồng,114.74,130,600,391,-209,--,0,--,--,--,--,Không Đúng
Hòa Bình,17,13/11/2020,Hồng,114.75,691,600,391,-209,--,0,--,--,--,--,Không Đúng
Hòa Bình,19,13/11/2020,Hồng,114.76,970,600,391,-209,--,0,--,--,--,--,Không Đúng
Hòa Bình,21,13/11/2020,Hồng,114.79,1167,600,307,-293,--,0,--,--,--,--,Không Đúng
Hòa Bình,23,13/11/2020,Hồng,114.81,803,600,223,-377,--,0,--,--,--,--,Không Đúng
Hòa Bình,1,14/11/2020,Hồng,114.83,803,600,223,-377,--,0,--,--,--,--,Không Đúng
Hòa Bình,3,14/11/2020,Hồng,114.85,802,600,223,-377,--,0,--,--,--,--,Không Đúng
Hòa Bình,5,14/11/2020,Hồng,114.85,242,600,222,-378,--,0,--,--,--,--,Không Đúng
Hòa Bình,7,14/11/2020,Hồng,114.80,40,600,323,-277,--,0,--,--,--,--,Không Đúng
Hòa Bình,9,14/11/2020,Hồng,114.81,629,600,329,-271,--,0,--,--,--,--,Không Đúng
Hòa Bình,11,14/11/2020,Hồng,114.84,1111,600,251,-349,--,0,--,--,--,--,Không Đúng
Hòa Bình,13,14/11/2020,Hồng,114.86,847,600,267,-333,--,0,--,--,--,--,Không Đúng
Hòa Bình,15,14/11/2020,Hồng,114.85,101,600,362,-238,--,0,--,--,--,--,Không Đúng
Hòa Bình,17,14/11/2020,Hồng,114.84,364,600,624,24,--,0,--,--,--,--,Đúng
Hòa Bình,19,14/11/2020,Hồng,114.84,549,600,529,-71,--,0,--,--,--,--,Không Đúng
Hòa Bình,21,14/11/2020,Hồng,114.84,489,600,469,-131,--,0,--,--,--,--,Không Đúng
Hòa Bình,23,14/11/2020,Hồng,114.83,197,600,457,-143,--,0,--,--,--,--,Không Đúng
Hòa Bình,1,15/11/2020,Hồng,114.80,40,600,474,-126,--,0,--,--,--,--,Không Đúng
Hòa Bình,3,15/11/2020,Hồng,114.79,435,600,695,95,--,0,--,--,--,--,Đúng
Hòa Bình,5,15/11/2020,Hồng,114.74,40,600,741,141,--,0,--,--,--,--,Đúng
Hòa Bình,7,15/11/2020,Hồng,114.70,40,600,856,256,--,0,--,--,--,--,Đúng
Hòa Bình,9,15/11/2020,Hồng,114.68,153,600,693,93,--,0,--,--,--,--,Đúng
Hòa Bình,11,15/11/2020,Hồng,114.67,377,600,637,37,--,0,--,--,--,--,Đúng
Hòa Bình,13,15/11/2020,Hồng,114.67,668,600,648,48,--,0,--,--,--,--,Đúng
Hòa Bình,15,15/11/2020,Hồng,114.69,1165,600,586,-14,--,0,--,--,--,--,Không Đúng
Hòa Bình,19,15/11/2020,Hồng,114.71,1138,600,558,-42,--,0,--,--,--,--,Không Đúng
Hòa Bình,21,15/11/2020,Hồng,114.75,1363,600,223,-377,--,0,--,--,--,--,Không Đúng
Hòa Bình,23,15/11/2020,Hồng,114.79,1363,600,243,-357,--,0,--,--,--,--,Không Đúng
Hòa Bình,1,16/11/2020,Hồng,114.79,243,600,243,-357,--,0,--,--,--,--,Không Đúng
Hòa Bình,3,16/11/2020,Hồng,114.80,552,600,272,-328,--,0,--,--,--,--,Không Đúng
Hòa Bình,5,16/11/2020,Hồng,114.82,826,600,246,-354,--,0,--,--,--,--,Không Đúng
Hòa Bình,7,16/11/2020,Hồng,114.84,831,600,251,-349,--,0,--,--,--,--,Không Đúng
Hòa Bình,9,16/11/2020,Hồng,114.86,836,600,256,-344,--,0,--,--,--,--,Không Đúng
Hòa Bình,11,16/11/2020,Hồng,114.89,1391,600,531,-69,--,0,--,--,--,--,Không Đúng
Hòa Bình,13,16/11/2020,Hồng,114.89,1368,600,1348,748,--,0,--,--,--,--,Đúng
Hòa Bình,15,16/11/2020,Hồng,114.88,910,600,1170,570,--,0,--,--,--,--,Đúng
Hòa Bình,17,16/11/2020,Hồng,114.88,510,600,490,-110,--,0,--,--,--,--,Không Đúng
Hòa Bình,19,16/11/2020,Hồng,114.92,1618,600,478,-122,--,0,--,--,--,--,Không Đúng
Hòa Bình,21,16/11/2020,Hồng,114.96,1787,600,648,48,--,0,--,--,--,--,Đúng
Hòa Bình,23,16/11/2020,Hồng,114.99,1423,600,563,-37,--,0,--,--,--,--,Không Đúng
Hòa Bình,1,17/11/2020,Hồng,114.94,40,600,257,-343,--,0,--,--,--,--,Không Đúng
Hòa Bình,3,17/11/2020,Hồng,114.94,276,600,256,-344,--,0,--,--,--,--,Không Đúng
Hòa Bình,5,17/11/2020,Hồng,114.92,40,600,256,-344,--,0,--,--,--,--,Không Đúng
Hòa Bình,7,17/11/2020,Hồng,114.87,40,600,279,-321,--,0,--,--,--,--,Không Đúng
Hòa Bình,9,17/11/2020,Hồng,114.82,40,600,351,-249,--,0,--,--,--,--,Không Đúng
Hòa Bình,11,17/11/2020,Hồng,114.83,729,600,429,-171,--,0,--,--,--,--,Không Đúng
Hòa Bình,13,17/11/2020,Hồng,114.85,1037,600,457,-143,--,0,--,--,--,--,Không Đúng
Hòa Bình,15,17/11/2020,Hồng,114.86,924,600,624,24,--,0,--,--,--,--,Đúng
Hòa Bình,17,17/11/2020,Hồng,114.86,984,600,964,364,--,0,--,--,--,--,Đúng
Hòa Bình,19,17/11/2020,Hồng,114.87,1155,600,855,255,--,0,--,--,--,--,Đúng
Hòa Bình,21,17/11/2020,Hồng,114.93,2283,600,583,-17,--,0,--,--,--,--,Không Đúng
Hòa Bình,23,17/11/2020,Hồng,114.95,1167,600,587,-13,--,0,--,--,--,--,Không Đúng
Hòa Bình,1,18/11/2020,Hồng,114.96,712,600,413,-187,--,0,--,--,--,--,Không Đúng
Hòa Bình,3,18/11/2020,Hồng,114.96,348,600,328,-272,--,0,--,--,--,--,Không Đúng
Hòa Bình,5,18/11/2020,Hồng,114.96,569,600,549,-51,--,0,--,--,--,--,Không Đúng
Hòa Bình,7,18/11/2020,Hồng,114.94,206,600,746,146,--,0,--,--,--,--,Đúng
Hòa Bình,9,18/11/2020,Hồng,114.91,40,600,748,148,--,0,--,--,--,--,Đúng
Hòa Bình,11,18/11/2020,Hồng,114.88,40,600,664,64,--,0,--,--,--,--,Đúng
Hòa Bình,13,18/11/2020,Hồng,114.84,40,600,1044,444,--,0,--,--,--,--,Đúng
Hòa Bình,15,18/11/2020,Hồng,114.81,207,600,1028,428,--,0,--,--,--,--,Đúng
Hòa Bình,17,18/11/2020,Hồng,114.81,730,600,730,130,--,0,--,--,--,--,Đúng
Hòa Bình,19,18/11/2020,Hồng,114.83,1194,600,634,34,--,0,--,--,--,--,Đúng
Hòa Bình,21,18/11/2020,Hồng,114.85,1273,600,433,-167,--,0,--,--,--,--,Không Đúng
Hòa Bình,23,18/11/2020,Hồng,114.89,1195,600,335,-265,--,0,--,--,--,--,Không Đúng
Hòa Bình,1,19/11/2020,Hồng,114.91,836,600,256,-344,--,0,--,--,--,--,Không Đúng
Hòa Bình,3,19/11/2020,Hồng,114.91,556,600,256,-344,--,0,--,--,--,--,Không Đúng
Hòa Bình,5,19/11/2020,Hồng,114.92,556,600,256,-344,--,0,--,--,--,--,Không Đúng
Hòa Bình,7,19/11/2020,Hồng,114.93,556,600,256,-344,--,0,--,--,--,--,Không Đúng
Hòa Bình,9,19/11/2020,Hồng,114.94,556,600,256,-344,--,0,--,--,--,--,Không Đúng
Hòa Bình,11,19/11/2020,Hồng,114.96,942,600,362,-238,--,0,--,--,--,--,Không Đúng
Hòa Bình,13,19/11/2020,Hồng,115.01,1894,600,462,-138,--,0,--,--,--,--,Không Đúng
Hòa Bình,15,19/11/2020,Hồng,115.04,1435,600,588,-12,--,0,--,--,--,--,Không Đúng
Hòa Bình,17,19/11/2020,Hồng,115.06,1475,600,910,310,--,0,--,--,--,--,Đúng
Hòa Bình,19,19/11/2020,Hồng,115.07,1195,600,913,313,--,0,--,--,--,--,Đúng
Hòa Bình,21,19/11/2020,Hồng,115.10,1649,600,801,201,--,0,--,--,--,--,Đúng
Hòa Bình,23,19/11/2020,Hồng,115.11,983,600,681,81,--,0,--,--,--,--,Đúng
Hòa Bình,1,20/11/2020,Hồng,115.13,935,600,351,-249,--,0,--,--,--,--,Không Đúng
Hòa Bình,3,20/11/2020,Hồng,115.15,824,600,239,-361,--,0,--,--,--,--,Không Đúng
Hòa Bình,5,20/11/2020,Hồng,115.18,1112,600,244,-356,--,0,--,--,--,--,Không Đúng
Hòa Bình,7,20/11/2020,Hồng,115.20,829,600,244,-356,--,0,--,--,--,--,Không Đúng
Hòa Bình,9,20/11/2020,Hồng,115.23,1112,600,244,-356,--,0,--,--,--,--,Không Đúng
Hòa Bình,11,20/11/2020,Hồng,115.27,1472,600,322,-278,--,0,--,--,--,--,Không Đúng
Hòa Bình,13,20/11/2020,Hồng,115.30,1178,600,311,-289,--,0,--,--,--,--,Không Đúng
Hòa Bình,15,20/11/2020,Hồng,115.33,1358,600,397,-203,--,0,--,--,--,--,Không Đúng
Hòa Bình,17,20/11/2020,Hồng,115.36,1419,600,685,85,--,0,--,--,--,--,Đúng
Hòa Bình,19,20/11/2020,Hồng,115.38,1368,600,719,119,--,0,--,--,--,--,Đúng
Hòa Bình,21,20/11/2020,Hồng,115.42,1697,600,680,80,--,0,--,--,--,--,Đúng
Hòa Bình,23,20/11/2020,Hồng,115.43,1288,600,986,386,--,0,--,--,--,--,Đúng
Hòa Bình,1,21/11/2020,Hồng,115.44,1034,600,732,132,--,0,--,--,--,--,Đúng
Hòa Bình,3,21/11/2020,Hồng,115.46,818,600,233,-367,--,0,--,--,--,--,Không Đúng
Hòa Bình,5,21/11/2020,Hồng,115.48,818,600,233,-367,--,0,--,--,--,--,Không Đúng
Hòa Bình,7,21/11/2020,Hồng,115.48,253,600,233,-367,--,0,--,--,--,--,Không Đúng
Hòa Bình,9,21/11/2020,Hồng,115.50,817,600,233,-367,--,0,--,--,--,--,Không Đúng
Hòa Bình,11,21/11/2020,Hồng,115.54,1385,600,235,-365,--,0,--,--,--,--,Không Đúng
Hòa Bình,13,21/11/2020,Hồng,115.55,600,600,235,-365,--,0,--,--,--,--,Không Đúng
Hòa Bình,15,21/11/2020,Hồng,115.57,867,600,232,-368,--,0,--,--,--,--,Không Đúng
Hòa Bình,17,21/11/2020,Hồng,115.57,820,600,238,-362,--,0,--,--,--,--,Không Đúng
Hòa Bình,19,21/11/2020,Hồng,115.60,1100,600,232,-368,--,0,--,--,--,--,Không Đúng
Hòa Bình,21,21/11/2020,Hồng,115.63,1108,600,241,-359,--,0,--,--,--,--,Không Đúng
Hòa Bình,23,21/11/2020,Hồng,115.65,825,600,241,-359,--,0,--,--,--,--,Không Đúng
Hòa Bình,1,22/11/2020,Hồng,115.67,825,600,240,-360,--,0,--,--,--,--,Không Đúng
Hòa Bình,3,22/11/2020,Hồng,115.69,817,600,232,-368,--,0,--,--,--,--,Không Đúng
Hòa Bình,5,22/11/2020,Hồng,115.72,1100,600,232,-368,--,0,--,--,--,--,Không Đúng
Hòa Bình,7,22/11/2020,Hồng,115.75,1099,600,232,-368,--,0,--,--,--,--,Không Đúng
Hòa Bình,9,22/11/2020,Hồng,115.77,816,600,231,-369,--,0,--,--,--,--,Không Đúng
Hòa Bình,11,22/11/2020,Hồng,115.78,534,600,231,-369,--,0,--,--,--,--,Không Đúng
Hòa Bình,13,22/11/2020,Hồng,115.81,1099,600,231,-369,--,0,--,--,--,--,Không Đúng
Hòa Bình,15,22/11/2020,Hồng,115.84,1099,600,231,-369,--,0,--,--,--,--,Không Đúng
Hòa Bình,17,22/11/2020,Hồng,115.85,533,600,231,-369,--,0,--,--,--,--,Không Đúng
Hòa Bình,19,22/11/2020,Hồng,115.86,766,600,463,-137,--,0,--,--,--,--,Không Đúng
Hòa Bình,21,22/11/2020,Hồng,118.85,410,600,673,73,--,0,--,--,--,--,Đúng
Hòa Bình,23,22/11/2020,Hồng,115.84,162,600,425,-175,--,0,--,--,--,--,Không Đúng
Hòa Bình,1,23/11/2020,Hồng,115.84,219,600,199,-401,--,0,--,--,--,--,Không Đúng
Hòa Bình,3,23/11/2020,Hồng,115.85,501,600,199,-401,--,0,--,--,--,--,Không Đúng
Hòa Bình,5,23/11/2020,Hồng,115.86,512,600,210,-390,--,0,--,--,--,--,Không Đúng
Hòa Bình,7,23/11/2020,Hồng,115.85,40,600,241,-359,--,0,--,--,--,--,Không Đúng
Hòa Bình,9,23/11/2020,Hồng,115.86,711,600,428,-172,--,0,--,--,--,--,Không Đúng
Hòa Bình,11,23/11/2020,Hồng,115.86,760,600,740,140,--,0,--,--,--,--,Đúng
Hòa Bình,13,23/11/2020,Hồng,115.86,793,600,793,193,--,0,--,--,--,--,Đúng
Hòa Bình,15,23/11/2020,Hồng,115.85,519,600,782,182,--,0,--,--,--,--,Đúng
Hòa Bình,17,23/11/2020,Hồng,115.84,747,600,1010,410,--,0,--,--,--,--,Đúng
Hòa Bình,19,23/11/2020,Hồng,115.85,1473,600,1171,571,--,0,--,--,--,--,Đúng
Hòa Bình,21,23/11/2020,Hồng,115.85,1085,600,1065,465,--,0,--,--,--,--,Đúng
Hòa Bình,23,23/11/2020,Hồng,115.86,869,600,566,-34,--,0,--,--,--,--,Không Đúng
Hòa Bình,1,24/11/2020,Hồng,115.86,242,600,222,-378,--,0,--,--,--,--,Không Đúng
Hòa Bình,3,24/11/2020,Hồng,115.87,525,600,222,-378,--,0,--,--,--,--,Không Đúng
Hòa Bình,5,24/11/2020,Hồng,115.88,711,600,409,-191,--,0,--,--,--,--,Không Đúng
Hòa Bình,7,24/11/2020,Hồng,115.88,429,600,409,-191,--,0,--,--,--,--,Không Đúng
Hòa Bình,9,24/11/2020,Hồng,115.88,529,600,509,-91,--,0,--,--,--,--,Không Đúng
Hòa Bình,11,24/11/2020,Hồng,115.90,1380,600,798,198,--,0,--,--,--,--,Đúng
Hòa Bình,13,24/11/2020,Hồng,115.90,975,600,955,355,--,0,--,--,--,--,Đúng
Hòa Bình,15,24/11/2020,Hồng,115.88,509,600,1054,454,--,0,--,--,--,--,Đúng
Hòa Bình,17,24/11/2020,Hồng,115.88,1185,600,1165,565,--,0,--,--,--,--,Đúng
Hòa Bình,19,24/11/2020,Hồng,115.89,1301,600,998,398,--,0,--,--,--,--,Đúng
Hòa Bình,21,24/11/2020,Hồng,115.90,979,600,677,77,--,0,--,--,--,--,Đúng
Hòa Bình,23,24/11/2020,Hồng,115.91,763,600,480,-120,--,0,--,--,--,--,Không Đúng
Hòa Bình,1,25/11/2020,Hồng,115.92,547,600,264,-336,--,0,--,--,--,--,Không Đúng
Hòa Bình,3,25/11/2020,Hồng,115.93,551,600,269,-331,--,0,--,--,--,--,Không Đúng
Hòa Bình,5,25/11/2020,Hồng,115.93,258,600,238,-362,--,0,--,--,--,--,Không Đúng
Hòa Bình,7,25/11/2020,Hồng,115.94,535,600,232,-368,--,0,--,--,--,--,Không Đúng
Hòa Bình,9,25/11/2020,Hồng,115.95,750,600,448,-152,--,0,--,--,--,--,Không Đúng
Hòa Bình,11,25/11/2020,Hồng,115.96,966,600,664,64,--,0,--,--,--,--,Đúng
Hòa Bình,13,25/11/2020,Hồng,115.97,933,600,631,31,--,0,--,--,--,--,Đúng
Hòa Bình,15,25/11/2020,Hồng,115.97,689,600,669,69,--,0,--,--,--,--,Đúng
Hòa Bình,17,25/11/2020,Hồng,115.95,494,600,1039,439,--,0,--,--,--,--,Đúng
Hòa Bình,19,25/11/2020,Hồng,115.94,1148,600,1411,811,--,0,--,--,--,--,Đúng
Hòa Bình,21,25/11/2020,Hồng,115.94,1582,600,1562,962,--,0,--,--,--,--,Đúng
Hòa Bình,23,25/11/2020,Hồng,115.93,689,600,952,352,--,0,--,--,--,--,Đúng
Hòa Bình,1,26/11/2020,Hồng,115.95,834,600,249,-351,--,0,--,--,--,--,Không Đúng
Hòa Bình,3,26/11/2020,Hồng,115.97,817,600,232,-368,--,0,--,--,--,--,Không Đúng
Hòa Bình,5,26/11/2020,Hồng,115.99,816,600,232,-368,--,0,--,--,--,--,Không Đúng
Hòa Bình,7,26/11/2020,Hồng,116.01,821,600,231,-369,--,0,--,--,--,--,Không Đúng
Hòa Bình,9,26/11/2020,Hồng,116.03,1042,600,452,-148,--,0,--,--,--,--,Không Đúng
Hòa Bình,11,26/11/2020,Hồng,116.04,977,600,673,73,--,0,--,--,--,--,Đúng
Hòa Bình,13,26/11/2020,Hồng,116.04,693,600,673,73,--,0,--,--,--,--,Đúng
Hòa Bình,15,26/11/2020,Hồng,116.04,761,600,741,141,--,0,--,--,--,--,Đúng
Hòa Bình,17,26/11/2020,Hồng,116.02,695,600,1245,645,--,0,--,--,--,--,Đúng
Hòa Bình,19,26/11/2020,Hồng,116.01,1301,600,1567,967,--,0,--,--,--,--,Đúng
Hòa Bình,21,26/11/2020,Hồng,116.02,1158,600,853,253,--,0,--,--,--,--,Đúng
Hòa Bình,23,26/11/2020,Hồng,116.01,40,600,264,-336,--,0,--,--,--,--,Không Đúng
Hòa Bình,1,27/11/2020,Hồng,116.01,378,600,269,-331,--,0,--,--,--,--,Không Đúng
Hòa Bình,3,27/11/2020,Hồng,116.02,445,600,274,-326,--,0,--,--,--,--,Không Đúng
Hòa Bình,5,27/11/2020,Hồng,116.03,559,600,274,-326,--,0,--,--,--,--,Không Đúng
Hòa Bình,7,27/11/2020,Hồng,116.03,258,600,238,-362,--,0,--,--,--,--,Không Đúng
Hòa Bình,9,27/11/2020,Hồng,116.04,796,600,492,-108,--,0,--,--,--,--,Không Đúng
Hòa Bình,11,27/11/2020,Hồng,116.04,738,600,718,118,--,0,--,--,--,--,Đúng
Hòa Bình,13,27/11/2020,Hồng,116.05,968,600,663,63,--,0,--,--,--,--,Đúng
Hòa Bình,15,27/11/2020,Hồng,116.04,619,600,885,285,--,0,--,--,--,--,Đúng
Hòa Bình,17,27/11/2020,Hồng,116.02,934,600,1484,884,--,0,--,--,--,--,Đúng
Hòa Bình,19,27/11/2020,Hồng,116.03,1570,600,1265,665,--,0,--,--,--,--,Đúng
Hòa Bình,21,27/11/2020,Hồng,116.07,1604,600,445,-155,--,0,--,--,--,--,Không Đúng
Hòa Bình,23,27/11/2020,Hồng,116.09,811,600,221,-379,--,0,--,--,--,--,Không Đúng
Hòa Bình,1,28/11/2020,Hồng,116.12,1096,600,221,-379,--,0,--,--,--,--,Không Đúng
Hòa Bình,3,28/11/2020,Hồng,116.14,810,600,221,-379,--,0,--,--,--,--,Không Đúng
Hòa Bình,5,28/11/2020,Hồng,116.16,810,600,220,-380,--,0,--,--,--,--,Không Đúng
Hòa Bình,7,28/11/2020,Hồng,116.17,835,600,530,-70,--,0,--,--,--,--,Không Đúng
Hòa Bình,9,28/11/2020,Hồng,116.18,1145,600,840,240,--,0,--,--,--,--,Đúng
Hòa Bình,11,28/11/2020,Hồng,116.20,1431,600,841,241,--,0,--,--,--,--,Đúng
Hòa Bình,13,28/11/2020,Hồng,116.20,861,600,841,241,--,0,--,--,--,--,Đúng
Hòa Bình,15,28/11/2020,Hồng,116.19,576,600,841,241,--,0,--,--,--,--,Đúng
Hòa Bình,17,28/11/2020,Hồng,116.20,1091,600,786,186,--,0,--,--,--,--,Đúng
Hòa Bình,19,28/11/2020,Hồng,116.20,750,600,730,130,--,0,--,--,--,--,Đúng
Hòa Bình,21,28/11/2020,Hồng,116.22,1320,600,730,130,--,0,--,--,--,--,Đúng
Hòa Bình,23,28/11/2020,Hồng,116.23,781,600,476,-124,--,0,--,--,--,--,Không Đúng
Hòa Bình,1,29/11/2020,Hồng,116.25,811,600,221,-379,--,0,--,--,--,--,Không Đúng
Hòa Bình,3,29/11/2020,Hồng,116.26,525,600,221,-379,--,0,--,--,--,--,Không Đúng
Hòa Bình,5,29/11/2020,Hồng,116.28,810,600,220,-380,--,0,--,--,--,--,Không Đúng
Hòa Bình,7,29/11/2020,Hồng,116.30,810,600,220,-380,--,0,--,--,--,--,Không Đúng
Hòa Bình,9,29/11/2020,Hồng,116.32,810,600,220,-380,--,0,--,--,--,--,Không Đúng
Hòa Bình,11,29/11/2020,Hồng,116.35,1316,600,441,-159,--,0,--,--,--,--,Không Đúng
